,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,phone,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,churn
17042,4.68,5.0,5.0,1.0,1.0,0.0,1,0,0.0,1
17043,8.46,5.0,5.0,1.0,0.0,0.0,0,1,100.0,1
17044,2.03,4.7,5.0,1.0,0.0,1.9,6,0,94.3,0
17045,4.22,5.0,4.2,1.03,1.0,5.3,17,0,92.1,1
17046,4.39,4.7,5.0,1.14,0.0,19.7,15,1,65.2,0
17047,3.37,4.7,4.7,1.2,0.0,6.7,5,1,60.0,0
17048,2.57,4.8,5.0,1.15,0.0,25.0,2,1,54.2,0
17049,5.25,5.0,4.0,1.0,0.0,0.0,0,1,100.0,0
17050,11.71,4.6,3.3,1.0,0.0,0.0,0,1,94.1,0
17051,2.69,4.4,5.0,1.0,1.0,0.0,2,0,40.0,1
17052,3.95,5.0,5.0,1.0,0.0,0.0,1,0,50.0,0
17054,2.19,5.0,4.5,1.0,0.0,0.0,2,0,100.0,1
17055,2.32,5.0,4.0,1.0,0.0,0.0,2,0,66.7,1
17056,1.8,4.7,3.9,1.04,1.0,3.7,9,0,88.9,1
17057,4.61,5.0,5.0,1.0,1.0,0.0,0,0,100.0,1
17058,3.12,5.0,5.0,1.0,0.0,0.0,1,0,0.0,1
17059,3.51,4.4,3.7,1.0,1.0,0.0,0,1,69.6,0
17060,1.85,5.0,5.0,1.0,1.0,0.0,0,1,100.0,1
17061,7.2,4.9,5.0,1.0,0.0,0.0,3,1,90.0,0
17062,6.53,4.6,5.0,1.0,0.0,0.0,4,1,57.1,1
17063,3.0,4.5,4.5,1.0,0.0,0.0,1,0,50.0,1
17066,2.6,4.0,4.7,1.0,0.0,0.0,0,0,100.0,1
17067,1.2,5.0,4.0,1.0,0.0,0.0,1,0,0.0,1
17069,3.01,4.7,4.8,1.17,1.0,16.7,1,0,66.7,1
17071,3.02,5.0,5.0,1.0,0.0,0.0,1,1,100.0,1
17072,2.34,5.0,5.0,1.0,0.0,0.0,1,1,0.0,1
17073,1.41,4.7,4.0,1.0,0.0,0.0,0,0,66.7,1
17076,9.26,4.8,4.8,1.05,0.0,20.0,0,1,60.0,1
17077,2.8,5.0,5.0,1.03,1.0,6.7,8,1,46.7,1
17078,5.94,5.0,5.0,1.0,0.0,0.0,1,0,50.0,1
17079,2.84,4.8,3.8,1.06,0.0,8.3,2,1,58.3,0
17080,1.11,5.0,5.0,1.0,1.0,0.0,1,1,100.0,1
17081,1.89,4.8,5.0,1.1,0.0,20.8,2,0,75.0,0
17082,5.4,3.0,5.0,1.0,0.0,0.0,0,0,100.0,1
17083,5.38,5.0,5.0,1.0,0.0,0.0,1,1,100.0,1
17084,2.33,5.0,4.0,1.0,0.0,0.0,0,0,0.0,1
17085,3.7,4.8,5.0,1.0,0.0,0.0,3,1,46.2,0
17086,2.53,5.0,5.0,1.0,0.0,0.0,1,0,0.0,1
17088,8.61,5.0,4.5,1.0,0.0,0.0,3,0,77.8,0
17089,4.15,4.7,4.3,1.15,0.0,6.7,5,0,33.3,0
17090,2.34,5.0,4.0,1.0,0.0,0.0,1,1,100.0,0
17091,1.44,5.0,5.0,1.0,0.0,0.0,3,0,66.7,1
17094,4.09,5.0,5.0,1.0,1.0,0.0,2,0,100.0,1
17095,2.07,4.8,5.0,1.0,0.0,0.0,0,1,62.5,0
17096,6.63,4.7,4.8,1.0,1.0,0.0,5,0,36.1,0
17097,4.26,4.7,4.9,1.0,0.0,0.0,11,0,87.9,0
17098,5.12,4.0,5.0,1.0,0.0,0.0,1,0,0.0,1
17100,5.92,5.0,5.0,1.0,1.0,0.0,2,0,100.0,1
17101,2.79,4.8,4.0,1.15,0.0,40.0,5,0,60.0,1
17104,4.61,5.0,3.5,1.0,0.0,0.0,1,1,50.0,1
17105,7.7,5.0,5.0,1.0,0.0,0.0,0,0,0.0,0
17106,5.64,4.9,5.0,1.04,0.0,14.3,1,0,57.1,0
17107,4.12,4.0,3.0,1.0,0.0,0.0,0,0,100.0,1
17109,2.95,4.7,4.3,1.08,0.0,12.0,1,1,76.0,1
17110,5.06,5.0,3.0,3.25,0.0,100.0,2,0,100.0,1
17111,4.87,5.0,5.0,1.0,0.0,0.0,1,0,83.3,0
17112,14.38,5.0,5.0,1.0,0.0,0.0,2,0,100.0,1
17113,5.2,4.9,5.0,1.05,0.0,10.5,2,1,59.2,0
17114,1.41,5.0,5.0,1.0,1.0,0.0,0,0,50.0,1
17115,12.62,5.0,5.0,1.0,1.0,0.0,0,1,100.0,1
17116,1.71,4.7,4.9,1.24,1.0,29.0,9,0,41.9,1
17117,3.14,4.8,3.0,1.0,0.0,0.0,5,0,50.0,0
17119,1.71,4.0,4.0,1.13,0.0,50.0,2,1,100.0,1
17120,5.38,5.0,3.9,1.04,0.0,10.3,5,1,79.3,0
17121,1.58,4.8,5.0,1.0,0.0,0.0,2,0,100.0,1
17122,2.37,4.4,5.0,1.0,0.0,0.0,5,0,57.1,1
17123,4.89,5.0,5.0,1.0,0.0,0.0,3,0,85.7,1
17124,2.5,5.0,5.0,1.0,0.0,0.0,0,1,100.0,0
17125,8.51,5.0,5.0,1.0,1.0,0.0,2,1,100.0,1
17126,3.01,4.3,2.7,1.02,0.0,2.2,18,1,27.0,0
17127,3.2,4.4,4.8,1.0,1.0,0.0,1,1,12.5,1
17128,4.05,4.8,4.6,1.07,0.0,8.2,10,1,59.2,0
17129,2.72,5.0,4.0,1.0,1.0,0.0,0,0,42.9,1
17130,2.43,4.8,4.8,1.0,0.0,0.0,5,1,66.7,1
17131,2.96,5.0,5.0,1.0,1.0,0.0,1,0,0.0,1
17132,1.22,1.0,4.0,1.0,0.0,0.0,1,0,100.0,1
17133,2.11,4.7,5.0,1.14,1.0,14.3,3,1,85.7,1
17134,2.78,5.0,5.0,1.17,0.0,33.3,1,1,0.0,0
17135,6.98,5.0,5.0,1.0,1.0,0.0,0,0,100.0,1
17136,3.55,4.7,5.0,1.02,0.0,8.6,6,1,94.3,0
17137,4.25,4.8,5.0,1.0,1.0,0.0,0,0,100.0,1
17138,4.49,4.8,4.5,1.0,1.0,0.0,5,0,16.7,1
17139,1.73,5.0,4.0,1.0,1.0,0.0,2,0,50.0,1
17140,1.67,5.0,5.0,1.0,1.0,0.0,2,0,0.0,1
17141,1.25,4.0,5.0,1.0,0.0,0.0,0,0,100.0,0
17142,1.12,4.8,4.2,1.0,1.0,0.0,9,1,85.0,0
17143,7.68,5.0,5.0,1.0,1.0,0.0,0,0,0.0,1
17144,4.99,4.5,4.5,1.5,0.0,50.0,2,0,50.0,1
17145,1.55,4.9,4.1,1.05,0.0,13.3,0,1,93.3,0
17146,5.76,4.5,2.0,1.0,1.0,0.0,0,0,50.0,1
17147,2.05,5.0,3.3,1.25,1.0,33.3,3,0,33.3,1
17148,4.77,4.9,4.8,1.15,1.0,13.6,0,0,68.2,0
17149,8.26,5.0,5.0,1.0,1.0,0.0,0,0,0.0,1
17150,2.76,4.5,4.3,1.0,0.0,0.0,3,1,20.0,1
17151,9.96,5.0,5.0,1.0,0.0,0.0,1,0,50.0,0
17152,2.03,4.3,4.5,1.0,1.0,0.0,3,0,75.0,1
17154,7.88,3.0,5.0,1.0,0.0,0.0,0,1,100.0,1
17155,1.11,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
17156,11.09,5.0,5.0,1.0,0.0,0.0,0,0,80.0,0
17157,16.73,5.0,3.5,1.0,1.0,0.0,1,1,100.0,1
17158,4.28,5.0,4.9,1.11,0.0,21.7,1,1,30.4,0
17159,2.41,5.0,5.0,1.0,0.0,0.0,1,1,100.0,1
17163,1.42,5.0,5.0,1.0,1.0,0.0,0,0,0.0,1
17164,2.85,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
17165,11.53,5.0,5.0,1.0,0.0,0.0,0,0,83.3,0
17166,16.66,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
17168,8.76,5.0,4.0,1.0,0.0,0.0,0,1,100.0,0
17169,3.75,4.9,3.5,1.2,0.0,10.0,2,0,70.0,0
17170,4.97,5.0,4.2,1.2,0.0,27.3,0,0,45.5,0
17171,2.58,4.4,4.8,1.02,0.0,10.0,3,0,35.0,0
17173,10.53,5.0,4.5,1.0,1.0,0.0,2,0,100.0,1
17177,2.86,4.7,4.4,1.0,1.0,0.0,7,0,71.4,1
17178,11.71,5.0,5.0,1.0,1.0,0.0,1,1,100.0,1
17179,5.11,5.0,5.0,1.0,0.0,0.0,4,0,50.0,0
17181,4.28,5.0,5.0,1.58,0.0,66.7,2,1,33.3,0
17182,1.39,4.5,5.0,1.0,0.0,0.0,2,0,100.0,1
17183,6.38,5.0,5.0,1.0,0.0,0.0,0,0,0.0,1
17184,1.96,5.0,4.8,1.0,0.0,0.0,0,0,60.0,1
17186,3.88,5.0,5.0,1.0,0.0,0.0,2,1,66.7,1
17187,12.55,5.0,4.0,1.0,1.0,0.0,1,0,100.0,1
17189,10.28,5.0,5.0,1.0,0.0,0.0,2,1,94.1,0
17190,3.6,4.6,5.0,1.07,0.0,14.3,2,0,100.0,1
17191,4.65,4.7,5.0,1.06,0.0,4.2,15,1,75.0,1
17192,4.93,4.8,3.0,1.0,0.0,0.0,2,0,0.0,0
17194,1.7,5.0,4.0,1.0,0.0,0.0,2,0,50.0,1
17195,1.19,3.4,4.2,1.0,1.0,0.0,5,0,60.0,1
17196,4.63,5.0,5.0,1.0,1.0,0.0,3,0,25.0,1
17197,4.91,4.6,3.1,1.21,0.0,16.7,1,0,54.2,0
17200,1.76,5.0,5.0,1.0,0.0,0.0,0,0,0.0,1
17201,3.71,4.6,4.3,1.22,1.0,6.3,6,0,62.5,1
17202,1.76,3.7,4.5,1.0,0.0,0.0,5,0,57.1,0
17203,3.39,5.0,4.6,1.0,0.0,0.0,8,1,100.0,1
17204,2.63,5.0,5.0,1.0,1.0,0.0,2,0,50.0,1
17205,3.35,4.0,4.0,1.0,0.0,0.0,1,0,100.0,1
17206,0.55,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
17207,2.27,3.0,5.0,1.0,0.0,0.0,0,0,0.0,1
17208,5.46,5.0,3.0,1.0,0.0,0.0,1,0,100.0,1
17209,2.17,5.0,5.0,1.0,0.0,0.0,0,0,50.0,0
17210,4.15,4.7,4.4,1.08,0.0,6.7,0,0,66.7,0
17211,6.27,5.0,3.0,1.0,0.0,0.0,0,1,100.0,1
17212,7.06,4.6,4.7,1.02,1.0,4.3,7,0,47.8,0
17214,6.25,4.7,4.9,1.08,0.0,10.0,15,0,70.0,0
17215,1.79,4.3,3.5,1.0,0.0,0.0,7,1,75.0,0
17216,7.51,4.8,4.9,1.02,0.0,1.6,2,1,95.2,0
17217,3.7,5.0,5.0,1.08,0.0,33.3,0,0,0.0,1
17219,3.83,4.9,4.5,1.0,0.0,0.0,2,0,40.0,0
17220,4.75,5.0,5.0,1.38,1.0,50.0,2,0,0.0,1
17221,4.84,5.0,4.8,1.0,0.0,0.0,0,1,100.0,1
17222,9.73,4.7,4.8,1.0,0.0,1.9,0,0,84.9,0
17223,8.01,4.8,4.8,1.0,0.0,0.0,1,1,40.0,0
17224,4.8,5.0,4.5,1.0,0.0,0.0,1,1,20.0,1
17225,7.54,4.9,4.7,1.0,0.0,0.0,3,1,84.6,0
17226,4.73,4.0,4.5,1.0,0.0,0.0,1,0,100.0,1
17227,7.07,5.0,4.0,1.0,1.0,0.0,0,1,100.0,1
17228,4.36,4.7,5.0,1.0,1.0,0.0,1,0,90.9,1
17229,1.95,5.0,4.4,1.06,0.0,25.0,0,0,50.0,0
17230,1.42,5.0,5.0,1.0,0.0,0.0,1,0,0.0,1
17231,1.51,4.7,5.0,1.0,0.0,0.0,8,1,50.0,1
17232,3.73,4.6,4.7,1.0,0.0,0.0,8,0,76.5,0
17233,4.73,5.0,4.7,1.0,0.0,0.0,5,1,100.0,1
17234,1.06,5.0,4.3,1.0,1.0,0.0,3,0,0.0,1
17235,4.8,4.6,5.0,1.0,0.0,0.0,4,1,100.0,0
17236,2.51,2.8,3.7,1.19,0.0,25.0,2,1,50.0,1
17237,6.23,5.0,5.0,1.0,0.0,0.0,1,1,75.0,1
17238,4.84,5.0,5.0,1.0,0.0,0.0,1,1,0.0,1
17239,3.83,4.6,4.5,1.0,1.0,0.0,3,0,9.1,1
17240,3.41,4.7,4.3,1.0,0.0,0.0,1,1,71.4,0
17241,5.73,5.0,5.0,1.0,0.0,0.0,0,0,100.0,0
17243,1.96,5.0,4.7,1.0,0.0,0.0,1,0,66.7,1
17244,10.27,4.8,5.0,1.0,0.0,0.0,0,0,100.0,0
17245,3.85,5.0,5.0,1.0,0.0,0.0,1,0,0.0,1
17247,10.69,5.0,5.0,1.0,0.0,0.0,2,0,100.0,1
17248,2.85,4.9,5.0,1.06,0.0,11.1,4,0,37.0,0
17249,10.09,5.0,4.6,1.0,0.0,0.0,7,1,85.7,1
17250,21.84,5.0,5.0,1.0,0.0,0.0,0,1,100.0,1
17251,14.36,5.0,5.0,1.0,1.0,0.0,2,0,100.0,1
17252,2.78,5.0,5.0,1.0,0.0,0.0,2,0,25.0,0
17253,3.14,5.0,1.0,1.0,0.0,0.0,2,0,100.0,1
17254,2.54,5.0,4.8,1.0,0.0,0.0,0,0,86.7,0
17257,1.44,4.6,4.0,1.18,1.0,10.0,4,0,80.0,0
17258,5.68,4.5,2.6,1.15,1.0,40.0,2,0,10.0,1
17259,14.72,5.0,4.0,1.0,0.0,0.0,2,0,100.0,0
17260,5.21,4.8,4.0,1.1,0.0,20.0,0,0,20.0,0
17261,3.21,4.8,4.7,1.0,0.0,0.0,2,0,40.0,1
17262,2.69,5.0,5.0,1.0,0.0,0.0,4,0,88.9,0
17263,2.55,5.0,5.0,1.0,1.0,0.0,2,0,100.0,1
17264,5.68,5.0,4.5,1.04,1.0,14.3,1,0,28.6,1
17265,4.55,4.7,4.5,1.0,0.0,0.0,1,0,57.1,0
17266,1.96,4.6,4.5,1.05,0.0,5.0,8,0,90.0,0
17268,2.75,5.0,5.0,1.0,0.0,0.0,0,1,100.0,0
17269,21.03,5.0,5.0,1.0,0.0,0.0,1,0,0.0,1
17270,2.0,4.8,5.0,1.0,0.0,0.0,4,0,64.0,0
17272,4.92,5.0,5.0,1.13,0.0,50.0,1,0,50.0,0
17273,2.88,4.9,4.0,1.03,1.0,6.3,5,0,75.0,0
17274,9.2,5.0,5.0,1.0,1.0,0.0,1,0,0.0,1
17275,3.41,4.7,4.8,1.02,0.0,6.5,6,0,65.2,0
17276,2.54,4.7,4.1,1.01,0.0,5.0,3,1,62.5,0
17277,7.44,4.9,3.5,1.0,0.0,0.0,4,1,85.7,0
17278,9.02,4.9,5.0,1.07,0.0,14.3,0,0,57.1,1
17279,9.07,4.9,4.7,1.0,0.0,0.0,17,1,66.7,1
17280,5.93,4.3,4.5,1.13,0.0,50.0,4,0,50.0,1
17281,6.46,5.0,5.0,1.25,0.0,50.0,1,1,50.0,1
17282,5.26,4.7,5.0,1.07,1.0,14.3,5,0,71.4,1
17283,6.21,5.0,3.4,1.18,0.0,9.1,2,1,63.6,1
17284,2.54,4.6,4.3,1.2,0.0,20.0,5,0,80.0,1
17285,2.09,4.7,4.8,1.09,0.0,7.1,6,1,64.3,0
17286,2.1,4.5,5.0,1.04,0.0,6.0,8,1,72.6,0
17287,2.27,4.8,4.2,1.13,0.0,25.0,0,1,87.5,0
17288,8.03,4.4,5.0,1.0,1.0,0.0,2,1,71.4,0
17289,6.0,5.0,5.0,1.25,0.0,50.0,0,0,50.0,1
17290,2.76,5.0,3.0,1.33,0.0,33.3,1,0,66.7,1
17291,2.08,4.8,4.3,1.01,0.0,3.9,14,0,93.4,1
17294,4.08,5.0,4.3,1.0,0.0,0.0,0,0,100.0,1
17295,16.33,5.0,4.0,1.0,0.0,0.0,1,1,100.0,1
17297,3.49,5.0,4.4,1.0,0.0,0.0,4,1,88.9,1
17298,2.85,5.0,3.0,1.0,1.0,0.0,3,0,85.7,1
17299,8.43,5.0,5.0,1.0,0.0,0.0,1,0,0.0,1
17300,3.99,4.4,5.0,1.07,0.0,16.7,1,0,33.3,0
17301,6.8,5.0,5.0,1.0,1.0,0.0,0,0,66.7,1
17302,6.83,5.0,5.0,1.0,1.0,0.0,2,1,100.0,1
17303,12.14,4.5,4.5,1.0,0.0,0.0,3,1,75.0,1
17304,0.77,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
17305,12.26,5.0,5.0,1.0,0.0,0.0,2,0,0.0,1
17306,2.51,5.0,5.0,1.13,0.0,50.0,2,0,50.0,1
17307,3.24,5.0,5.0,1.0,1.0,0.0,3,1,33.3,1
17308,2.25,5.0,5.0,1.25,0.0,50.0,0,1,100.0,0
17309,6.33,5.0,5.0,1.0,0.0,0.0,1,1,33.3,0
17310,3.76,4.5,4.5,1.0,1.0,0.0,4,1,83.3,1
17311,0.61,4.9,4.7,1.3,0.0,40.0,7,0,60.0,1
17312,4.62,5.0,4.3,1.0,0.0,0.0,4,1,100.0,1
17313,5.11,5.0,5.0,1.0,1.0,0.0,1,1,100.0,1
17315,5.79,5.0,1.0,1.0,0.0,0.0,1,0,0.0,1
17317,4.71,5.0,5.0,2.5,0.0,100.0,2,0,0.0,0
17318,3.25,5.0,5.0,1.0,0.0,0.0,1,1,0.0,0
17319,1.68,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
17321,31.3,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
17322,4.7,4.9,4.7,1.01,0.0,4.2,3,1,54.2,0
17323,1.79,4.9,5.0,1.03,0.0,11.3,3,1,52.1,0
17324,2.88,4.8,5.0,1.06,0.0,6.3,14,0,67.2,0
17325,1.7,5.0,5.0,1.0,1.0,0.0,2,1,100.0,0
17326,10.25,5.0,5.0,1.0,0.0,0.0,0,0,50.0,0
17327,2.64,4.8,4.9,1.07,0.0,10.0,10,1,80.0,0
17328,7.76,4.2,5.0,1.03,0.0,11.1,1,1,55.6,0
17330,2.69,5.0,4.5,1.0,0.0,0.0,3,0,75.0,1
17331,0.85,5.0,5.0,1.0,1.0,0.0,1,0,0.0,1
17332,6.1,5.0,5.0,1.0,0.0,0.0,2,1,60.0,1
17334,2.35,4.0,5.0,1.0,1.0,0.0,0,0,100.0,1
17335,6.51,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
17336,9.59,5.0,4.3,1.0,0.0,0.0,1,1,100.0,1
17337,2.65,4.0,4.0,1.0,0.0,0.0,0,1,100.0,0
17339,5.28,4.9,3.8,1.0,0.0,0.0,2,1,73.3,0
17340,0.0,5.0,4.0,1.0,1.0,0.0,1,1,0.0,1
17341,3.48,5.0,4.6,1.0,0.0,0.0,1,0,25.0,1
17342,4.85,4.6,5.0,1.0,0.0,0.0,2,0,45.5,1
17344,11.45,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
17345,2.27,5.0,5.0,2.25,1.0,50.0,2,1,0.0,1
17348,9.01,3.0,1.0,1.0,0.0,0.0,0,0,100.0,1
17349,2.56,5.0,4.0,1.0,0.0,0.0,1,1,100.0,1
17351,0.97,5.0,5.0,1.0,1.0,0.0,2,0,100.0,1
17352,3.42,5.0,3.0,1.0,0.0,0.0,2,1,0.0,1
17353,20.86,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
17354,5.39,4.7,4.2,1.04,0.0,5.9,0,1,58.8,0
17355,12.99,4.7,4.8,1.02,0.0,8.3,5,0,16.7,0
17356,5.26,5.0,5.0,1.15,0.0,20.0,0,0,60.0,0
17357,1.14,4.7,4.7,1.0,0.0,0.0,22,1,98.1,0
17358,3.47,5.0,4.3,1.0,1.0,0.0,2,0,0.0,1
17359,18.17,5.0,4.0,1.0,0.0,0.0,1,1,100.0,1
17361,1.95,5.0,5.0,1.38,0.0,50.0,0,0,100.0,1
17362,3.26,4.6,4.0,1.0,0.0,0.0,6,0,71.4,0
17363,1.08,5.0,5.0,1.0,0.0,0.0,3,0,100.0,1
17364,3.01,5.0,5.0,1.0,0.0,0.0,5,1,100.0,1
17365,3.26,4.6,4.3,1.05,1.0,10.0,3,0,60.0,1
17367,3.05,4.3,4.9,1.06,0.0,6.3,3,1,75.0,0
17368,8.17,5.0,5.0,1.0,0.0,0.0,1,0,71.4,0
17369,4.05,5.0,5.0,1.0,0.0,0.0,0,0,0.0,0
17370,4.74,4.7,3.0,1.0,0.0,0.0,1,0,66.7,1
17371,1.85,5.0,3.8,1.0,0.0,0.0,5,0,80.0,1
17372,12.44,5.0,4.9,1.0,1.0,0.0,0,1,88.9,0
17373,3.98,5.0,5.0,1.05,0.0,20.0,5,1,100.0,1
17374,14.47,4.0,5.0,2.38,0.0,50.0,1,0,0.0,0
17375,1.85,4.5,4.0,1.25,0.0,50.0,1,1,75.0,0
17376,0.89,5.0,4.0,1.25,0.0,100.0,0,0,0.0,0
17378,5.5,4.8,1.8,1.0,0.0,0.0,0,0,87.5,1
17379,3.04,4.7,5.0,1.25,1.0,33.3,2,0,33.3,1
17380,8.68,5.0,4.9,1.01,0.0,4.8,2,0,38.1,0
17381,2.77,3.8,4.2,1.0,0.0,0.0,3,1,30.8,0
17382,2.29,3.3,4.0,1.0,0.0,0.0,1,1,25.0,1
17383,2.96,5.0,5.0,1.0,0.0,0.0,0,0,0.0,1
17384,8.24,4.9,4.0,1.0,0.0,0.0,1,0,100.0,1
17386,2.44,4.7,4.5,1.18,0.0,20.0,4,1,60.0,0
17387,2.74,4.0,5.0,1.0,0.0,0.0,4,1,0.0,0
17388,3.23,5.0,5.0,1.0,0.0,0.0,2,0,100.0,1
17389,4.1,4.9,4.7,1.07,0.0,5.3,6,0,63.2,0
17390,0.78,5.0,3.0,1.0,1.0,0.0,1,0,0.0,1
17391,6.7,4.6,4.2,1.0,0.0,0.0,8,1,76.0,0
17392,4.02,5.0,5.0,1.0,1.0,0.0,2,1,0.0,1
17393,17.34,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
17394,1.79,4.5,5.0,1.0,0.0,0.0,3,1,0.0,1
17395,2.71,5.0,3.8,1.0,0.0,0.0,2,1,60.0,0
17396,19.95,4.0,5.0,1.0,1.0,0.0,1,1,0.0,1
17397,7.32,4.9,5.0,1.0,1.0,0.0,0,1,68.8,1
17399,3.17,4.4,4.9,1.11,0.0,10.1,7,1,73.4,0
17400,5.7,5.0,4.8,1.0,0.0,0.0,1,0,33.3,0
17401,1.98,4.7,3.0,1.0,0.0,0.0,2,0,0.0,1
17402,2.41,4.6,4.3,1.03,1.0,12.5,7,0,75.0,1
17403,6.51,4.5,5.0,1.0,0.0,0.0,4,0,75.0,0
17404,3.91,5.0,5.0,1.0,0.0,0.0,2,1,0.0,0
17406,12.51,5.0,5.0,1.0,1.0,0.0,1,1,100.0,1
17407,3.7,4.5,4.8,1.0,1.0,0.0,1,0,69.0,1
17408,2.4,5.0,4.3,1.0,0.0,0.0,0,0,100.0,1
17409,6.42,4.4,4.0,1.1,1.0,20.0,4,0,80.0,1
17410,2.35,4.6,3.8,1.01,0.0,2.9,7,1,50.0,1
17411,2.35,4.8,4.5,1.07,0.0,8.3,4,0,33.3,0
17412,3.14,4.8,4.2,1.04,0.0,3.4,13,1,62.1,0
17413,2.56,4.7,5.0,1.09,0.0,22.7,5,0,36.4,0
17414,4.79,5.0,3.0,1.0,0.0,0.0,1,0,100.0,1
17415,24.66,5.0,5.0,1.0,0.0,0.0,1,1,100.0,1
17416,14.42,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
17417,0.57,5.0,4.0,1.0,0.0,0.0,4,0,100.0,1
17418,5.08,4.1,5.0,1.04,0.0,14.3,0,0,42.9,0
17419,3.0,4.7,4.7,1.13,0.0,33.3,1,0,38.1,0
17420,5.06,4.9,5.0,1.03,0.0,3.5,12,1,75.3,0
17421,5.57,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
17422,12.1,5.0,4.3,1.0,0.0,0.0,0,1,100.0,0
17423,1.04,5.0,5.0,1.0,1.0,0.0,3,0,50.0,1
17424,2.07,4.8,5.0,1.0,0.0,0.0,1,0,20.0,1
17426,6.61,4.8,4.7,1.02,0.0,4.1,30,0,91.8,0
17427,2.5,4.5,4.0,1.0,0.0,0.0,0,0,100.0,1
17428,1.69,4.7,4.8,1.0,1.0,0.0,0,0,30.0,1
17429,15.1,5.0,4.0,1.0,0.0,0.0,1,0,0.0,1
17430,2.69,4.6,4.3,1.0,0.0,0.0,0,0,16.7,1
17431,6.75,5.0,5.0,1.0,0.0,0.0,3,0,100.0,1
17432,3.17,5.0,5.0,1.0,0.0,0.0,4,1,16.7,1
17433,2.66,5.0,4.3,1.0,0.0,0.0,2,0,0.0,1
17434,3.54,4.5,3.5,1.0,0.0,0.0,4,0,36.4,0
17435,2.1,4.9,4.7,1.31,0.0,50.0,1,1,75.0,0
17437,12.64,5.0,4.3,1.0,0.0,0.0,3,0,100.0,1
17438,2.75,5.0,1.0,1.0,0.0,0.0,1,1,0.0,1
17439,4.09,4.8,4.0,1.14,1.0,16.1,5,0,45.2,0
17440,1.36,5.0,4.0,1.0,0.0,0.0,0,1,0.0,1
17441,12.73,4.0,5.0,1.0,1.0,0.0,0,1,100.0,1
17442,5.08,5.0,5.0,1.25,0.0,33.3,2,0,66.7,0
17443,4.12,4.7,4.0,1.0,0.0,0.0,1,0,75.0,0
17444,4.44,5.0,5.0,1.0,0.0,0.0,0,1,33.3,0
17445,3.28,5.0,5.0,1.0,0.0,0.0,4,0,85.7,1
17446,2.54,5.0,4.0,1.13,0.0,50.0,2,0,0.0,1
17447,2.82,4.5,5.0,1.0,0.0,0.0,1,1,50.0,0
17450,4.72,4.7,4.8,1.0,0.0,0.0,2,0,60.0,0
17452,3.26,5.0,5.0,1.05,0.0,20.0,0,1,60.0,1
17453,3.93,4.5,5.0,1.0,0.0,0.0,1,0,100.0,0
17455,5.4,5.0,5.0,1.0,0.0,0.0,0,1,66.7,0
17456,1.9,5.0,4.0,1.09,0.0,25.0,0,0,100.0,1
17457,13.28,5.0,5.0,1.0,1.0,0.0,3,0,100.0,1
17459,16.03,3.7,4.0,1.0,0.0,0.0,0,1,33.3,0
17460,1.69,4.3,4.0,1.0,0.0,0.0,2,0,33.3,1
17461,4.38,4.5,5.0,1.63,1.0,50.0,0,1,50.0,1
17462,13.47,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
17463,3.08,4.7,5.0,1.0,0.0,0.0,0,0,33.3,1
17464,2.68,5.0,5.0,1.15,0.0,20.0,1,0,40.0,0
17465,1.71,5.0,5.0,1.0,0.0,0.0,2,0,50.0,1
17466,23.99,5.0,5.0,1.0,0.0,0.0,1,1,100.0,1
17467,2.17,4.8,4.6,1.15,1.0,20.0,0,0,100.0,1
17469,1.55,5.0,3.5,1.0,0.0,0.0,2,1,100.0,1
17470,10.06,5.0,4.3,1.0,0.0,0.0,0,0,71.4,0
17471,9.73,5.0,5.0,1.0,0.0,0.0,0,1,100.0,0
17472,4.11,4.8,5.0,1.02,0.0,9.1,2,0,54.5,0
17473,7.51,5.0,4.0,2.0,1.0,100.0,1,0,0.0,1
17474,2.71,4.7,4.9,1.0,0.0,0.0,3,0,73.3,0
17475,5.06,4.8,4.3,1.07,1.0,13.0,24,0,58.5,0
17478,4.5,5.0,5.0,1.21,1.0,33.3,1,0,55.6,1
17480,3.4,4.7,4.2,1.02,0.0,2.4,19,1,71.1,0
17481,16.26,5.0,5.0,1.0,0.0,0.0,1,1,100.0,1
17482,1.83,5.0,4.5,1.0,0.0,0.0,2,0,0.0,1
17484,7.89,5.0,4.3,1.0,0.0,0.0,1,1,85.7,0
17485,2.63,4.0,5.0,1.0,0.0,0.0,1,0,50.0,1
17486,1.07,4.6,5.0,1.0,0.0,0.0,5,1,100.0,1
